Date Local,County Code,Parameter Name,Units of Measure,Arithmetic Mean,CBSA Name
2019-01-11,11,Ozone,Parts per million,0.040294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,99,Ozone,Parts per million,0.037647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,86,Ozone,Parts per million,0.035471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,86,Ozone,Parts per million,0.041941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,11,Ozone,Parts per million,0.037647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,11,Ozone,Parts per million,0.041118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,11,Ozone,Parts per million,0.035706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,11,Ozone,Parts per million,0.038353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,99,Ozone,Parts per million,0.034647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,86,Ozone,Parts per million,0.036,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,11,Ozone,Parts per million,0.036765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,86,Ozone,Parts per million,0.034235,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,11,Ozone,Parts per million,0.025882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,11,Ozone,Parts per million,0.027471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,11,Ozone,Parts per million,0.024588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,11,Ozone,Parts per million,0.026765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,99,Ozone,Parts per million,0.025118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,86,Ozone,Parts per million,0.028059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,11,Ozone,Parts per million,0.026529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,86,Ozone,Parts per million,0.028412,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,11,Ozone,Parts per million,0.028,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,86,Ozone,Parts per million,0.028647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,99,Ozone,Parts per million,0.027059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,11,Ozone,Parts per million,0.031059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,11,Ozone,Parts per million,0.034471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,86,Ozone,Parts per million,0.025941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,11,Ozone,Parts per million,0.029059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,11,Ozone,Parts per million,0.029647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,11,Ozone,Parts per million,0.033941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,99,Ozone,Parts per million,0.031417,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,86,Ozone,Parts per million,0.032824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,11,Ozone,Parts per million,0.035294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,99,Ozone,Parts per million,0.032,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,11,Ozone,Parts per million,0.034118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,86,Ozone,Parts per million,0.031412,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,11,Ozone,Parts per million,0.033647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,86,Ozone,Parts per million,0.027471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,11,Ozone,Parts per million,0.031176,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,86,Ozone,Parts per million,0.034647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,99,Ozone,Parts per million,0.028588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,99,Ozone,Parts per million,0.032647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,11,Ozone,Parts per million,0.030706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,11,Ozone,Parts per million,0.033059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,11,Ozone,Parts per million,0.030706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,11,Ozone,Parts per million,0.01,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,86,Ozone,Parts per million,0.033294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,99,Ozone,Parts per million,0.023294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,11,Ozone,Parts per million,0.033,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,11,Ozone,Parts per million,0.025765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,86,Ozone,Parts per million,0.032867,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,99,Ozone,Parts per million,0.024294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,11,Ozone,Parts per million,0.025529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,99,Ozone,Parts per million,0.025118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,99,Ozone,Parts per million,0.036706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Ozone,Parts per million,0.048412,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Ozone,Parts per million,0.026059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,86,Ozone,Parts per million,0.028,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,86,Ozone,Parts per million,0.043059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Ozone,Parts per million,0.026471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Ozone,Parts per million,0.033824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,99,Ozone,Parts per million,0.032529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,86,Ozone,Parts per million,0.034412,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Ozone,Parts per million,0.035941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,99,Ozone,Parts per million,0.031706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Ozone,Parts per million,0.026588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Ozone,Parts per million,0.034353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Ozone,Parts per million,0.028824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,86,Ozone,Parts per million,0.035059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Ozone,Parts per million,0.028647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,99,Ozone,Parts per million,0.026706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,86,Ozone,Parts per million,0.029647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,99,Ozone,Parts per million,0.027059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,86,Ozone,Parts per million,0.026176,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Ozone,Parts per million,0.027529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Ozone,Parts per million,0.014059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Ozone,Parts per million,0.028,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Ozone,Parts per million,0.034647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Ozone,Parts per million,0.036882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,86,Ozone,Parts per million,0.029706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,99,Ozone,Parts per million,0.032294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Ozone,Parts per million,0.031824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,86,Ozone,Parts per million,0.035176,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,99,Ozone,Parts per million,0.038118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Ozone,Parts per million,0.032706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Ozone,Parts per million,0.039294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Ozone,Parts per million,0.038824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,86,Ozone,Parts per million,0.041706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Ozone,Parts per million,0.039882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,86,Ozone,Parts per million,0.037,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,99,Ozone,Parts per million,0.040059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,99,Ozone,Parts per million,0.039059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Ozone,Parts per million,0.041471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Ozone,Parts per million,0.034471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,99,Ozone,Parts per million,0.035765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Ozone,Parts per million,0.037706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Ozone,Parts per million,0.035176,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,86,Ozone,Parts per million,0.032941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,99,Ozone,Parts per million,0.036529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Ozone,Parts per million,0.036,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,86,Ozone,Parts per million,0.035417,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Ozone,Parts per million,0.019588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,99,Ozone,Parts per million,0.025529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,86,Ozone,Parts per million,0.023941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Ozone,Parts per million,0.020294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,86,Ozone,Parts per million,0.022471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Ozone,Parts per million,0.012765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Ozone,Parts per million,0.021118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,99,Ozone,Parts per million,0.023,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,86,Ozone,Parts per million,0.025882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,99,Ozone,Parts per million,0.032294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Ozone,Parts per million,0.030176,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,86,Ozone,Parts per million,0.031471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,99,Ozone,Parts per million,0.028765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Ozone,Parts per million,0.032294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Ozone,Parts per million,0.030471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Ozone,Parts per million,0.032176,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,86,Ozone,Parts per million,0.018706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,99,Ozone,Parts per million,0.024882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,99,Ozone,Parts per million,0.021941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Ozone,Parts per million,0.027294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Ozone,Parts per million,0.023765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,86,Ozone,Parts per million,0.024824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Ozone,Parts per million,0.026647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Ozone,Parts per million,0.023,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Ozone,Parts per million,0.017588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Ozone,Parts per million,0.028529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Ozone,Parts per million,0.028235,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Ozone,Parts per million,0.028,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,86,Ozone,Parts per million,0.028882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,99,Ozone,Parts per million,0.034765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,86,Ozone,Parts per million,0.025529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,99,Ozone,Parts per million,0.029,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Ozone,Parts per million,0.031941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Ozone,Parts per million,0.027471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,86,Ozone,Parts per million,0.034588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Ozone,Parts per million,0.028471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,86,Ozone,Parts per million,0.030588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,99,Ozone,Parts per million,0.029118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,99,Ozone,Parts per million,0.031471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Ozone,Parts per million,0.033353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Ozone,Parts per million,0.031471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Ozone,Parts per million,0.023706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Ozone,Parts per million,0.032118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Ozone,Parts per million,0.027118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,99,Ozone,Parts per million,0.026588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,86,Ozone,Parts per million,0.032,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,86,Ozone,Parts per million,0.032588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,99,Ozone,Parts per million,0.026353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Ozone,Parts per million,0.036353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,99,Ozone,Parts per million,0.037235,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Ozone,Parts per million,0.038824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,86,Ozone,Parts per million,0.033235,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,99,Ozone,Parts per million,0.038882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Ozone,Parts per million,0.037294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Ozone,Parts per million,0.036176,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,86,Ozone,Parts per million,0.03,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,86,Ozone,Parts per million,0.039059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,99,Ozone,Parts per million,0.038765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,86,Ozone,Parts per million,0.036824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Ozone,Parts per million,0.031706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,99,Ozone,Parts per million,0.037588,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Ozone,Parts per million,0.031706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Ozone,Parts per million,0.041235,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Ozone,Parts per million,0.041353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Ozone,Parts per million,0.040882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,86,Ozone,Parts per million,0.037353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Ozone,Parts per million,0.035765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Ozone,Parts per million,0.039647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,86,Ozone,Parts per million,0.039824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,99,Ozone,Parts per million,0.033706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,99,Ozone,Parts per million,0.032471,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Ozone,Parts per million,0.022294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Ozone,Parts per million,0.029118,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,86,Ozone,Parts per million,0.029176,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Ozone,Parts per million,0.017529,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,99,Ozone,Parts per million,0.022882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Ozone,Parts per million,0.032765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,86,Ozone,Parts per million,0.024235,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Ozone,Parts per million,0.017765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,99,Ozone,Parts per million,0.025824,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Ozone,Parts per million,0.024647,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,99,Ozone,Parts per million,0.027412,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Ozone,Parts per million,0.024,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,86,Ozone,Parts per million,0.026706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,86,Ozone,Parts per million,0.025765,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Ozone,Parts per million,0.025412,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Ozone,Parts per million,0.024412,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,99,Ozone,Parts per million,0.025353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Ozone,Parts per million,0.022059,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Ozone,Parts per million,0.023,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,86,Ozone,Parts per million,0.027,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Ozone,Parts per million,0.028,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,86,Ozone,Parts per million,0.028706,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,99,Ozone,Parts per million,0.027353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Ozone,Parts per million,0.022235,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,99,Ozone,Parts per million,0.018941,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,11,Ozone,Parts per million,0.040294,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,99,Ozone,Parts per million,0.024824,"Miami-Fort Lauderdale-West Palm Beach, FL"
