Date Local,County Code,Parameter Name,Units of Measure,Arithmetic Mean,CBSA Name
2019-01-04,86,Nitrogen dioxide (NO2),Parts per billion,9.641667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-04,86,Nitrogen dioxide (NO2),Parts per billion,1.0375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-04,11,Nitrogen dioxide (NO2),Parts per billion,10.391667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-04,11,Nitrogen dioxide (NO2),Parts per billion,18.1625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-04,86,Nitrogen dioxide (NO2),Parts per billion,6.204167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-05,11,Nitrogen dioxide (NO2),Parts per billion,17.983333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-05,86,Nitrogen dioxide (NO2),Parts per billion,11.8375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-05,11,Nitrogen dioxide (NO2),Parts per billion,4.441667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-05,86,Nitrogen dioxide (NO2),Parts per billion,5.445833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-05,86,Nitrogen dioxide (NO2),Parts per billion,4.670833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-06,86,Nitrogen dioxide (NO2),Parts per billion,6.6125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-06,11,Nitrogen dioxide (NO2),Parts per billion,11.679167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-06,86,Nitrogen dioxide (NO2),Parts per billion,14.208333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-06,86,Nitrogen dioxide (NO2),Parts per billion,7.954167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-06,11,Nitrogen dioxide (NO2),Parts per billion,9.291667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-07,86,Nitrogen dioxide (NO2),Parts per billion,1.22381,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-07,11,Nitrogen dioxide (NO2),Parts per billion,1.2875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-07,86,Nitrogen dioxide (NO2),Parts per billion,11.266667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-07,86,Nitrogen dioxide (NO2),Parts per billion,22.2125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-07,11,Nitrogen dioxide (NO2),Parts per billion,24.8875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-08,86,Nitrogen dioxide (NO2),Parts per billion,25.858333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-08,11,Nitrogen dioxide (NO2),Parts per billion,27.320833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-08,11,Nitrogen dioxide (NO2),Parts per billion,10.429167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-08,86,Nitrogen dioxide (NO2),Parts per billion,15.908333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-08,86,Nitrogen dioxide (NO2),Parts per billion,3.575,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-09,11,Nitrogen dioxide (NO2),Parts per billion,21.605882,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-09,86,Nitrogen dioxide (NO2),Parts per billion,15.87619,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-09,86,Nitrogen dioxide (NO2),Parts per billion,19.333333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-09,86,Nitrogen dioxide (NO2),Parts per billion,13.770833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-09,11,Nitrogen dioxide (NO2),Parts per billion,11.870833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-10,11,Nitrogen dioxide (NO2),Parts per billion,10.4625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-10,86,Nitrogen dioxide (NO2),Parts per billion,14.995833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-10,86,Nitrogen dioxide (NO2),Parts per billion,9.683333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-10,86,Nitrogen dioxide (NO2),Parts per billion,7.995833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-10,11,Nitrogen dioxide (NO2),Parts per billion,7.679167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,11,Nitrogen dioxide (NO2),Parts per billion,14.958333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,86,Nitrogen dioxide (NO2),Parts per billion,14.275,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,86,Nitrogen dioxide (NO2),Parts per billion,8.955,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,11,Nitrogen dioxide (NO2),Parts per billion,5.404167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-11,86,Nitrogen dioxide (NO2),Parts per billion,8.995833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,11,Nitrogen dioxide (NO2),Parts per billion,0.9125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,86,Nitrogen dioxide (NO2),Parts per billion,0.991667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,86,Nitrogen dioxide (NO2),Parts per billion,12.516667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,86,Nitrogen dioxide (NO2),Parts per billion,4.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-12,11,Nitrogen dioxide (NO2),Parts per billion,15.225,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,86,Nitrogen dioxide (NO2),Parts per billion,7.833333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,11,Nitrogen dioxide (NO2),Parts per billion,15.7375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,86,Nitrogen dioxide (NO2),Parts per billion,5.995833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,11,Nitrogen dioxide (NO2),Parts per billion,3.070833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-13,86,Nitrogen dioxide (NO2),Parts per billion,2.495833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,11,Nitrogen dioxide (NO2),Parts per billion,10.582353,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,86,Nitrogen dioxide (NO2),Parts per billion,16.725,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,86,Nitrogen dioxide (NO2),Parts per billion,11.258333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,11,Nitrogen dioxide (NO2),Parts per billion,14.22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-14,86,Nitrogen dioxide (NO2),Parts per billion,9.716667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,86,Nitrogen dioxide (NO2),Parts per billion,9.808333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,11,Nitrogen dioxide (NO2),Parts per billion,8.325,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,86,Nitrogen dioxide (NO2),Parts per billion,8.733333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,86,Nitrogen dioxide (NO2),Parts per billion,14.419048,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-15,11,Nitrogen dioxide (NO2),Parts per billion,6.241667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,86,Nitrogen dioxide (NO2),Parts per billion,9.252381,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,86,Nitrogen dioxide (NO2),Parts per billion,13.975,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,11,Nitrogen dioxide (NO2),Parts per billion,9.3375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,86,Nitrogen dioxide (NO2),Parts per billion,9.604167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-16,11,Nitrogen dioxide (NO2),Parts per billion,9.795833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,86,Nitrogen dioxide (NO2),Parts per billion,21.066667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,11,Nitrogen dioxide (NO2),Parts per billion,20.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,86,Nitrogen dioxide (NO2),Parts per billion,14.9375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,11,Nitrogen dioxide (NO2),Parts per billion,8.929167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-17,86,Nitrogen dioxide (NO2),Parts per billion,17.663636,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Nitrogen dioxide (NO2),Parts per billion,25.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Nitrogen dioxide (NO2),Parts per billion,13.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,86,Nitrogen dioxide (NO2),Parts per billion,26.9625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,86,Nitrogen dioxide (NO2),Parts per billion,2.736364,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,86,Nitrogen dioxide (NO2),Parts per billion,22.0875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,86,Nitrogen dioxide (NO2),Parts per billion,15.7125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Nitrogen dioxide (NO2),Parts per billion,2.416667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,86,Nitrogen dioxide (NO2),Parts per billion,19.583333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Nitrogen dioxide (NO2),Parts per billion,23.241667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,86,Nitrogen dioxide (NO2),Parts per billion,1.054167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,86,Nitrogen dioxide (NO2),Parts per billion,1.908333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,86,Nitrogen dioxide (NO2),Parts per billion,6.175,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Nitrogen dioxide (NO2),Parts per billion,3.808333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Nitrogen dioxide (NO2),Parts per billion,17.945833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,86,Nitrogen dioxide (NO2),Parts per billion,3.375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Nitrogen dioxide (NO2),Parts per billion,7.541667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,86,Nitrogen dioxide (NO2),Parts per billion,7.045833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,86,Nitrogen dioxide (NO2),Parts per billion,9.195833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Nitrogen dioxide (NO2),Parts per billion,11.179167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,86,Nitrogen dioxide (NO2),Parts per billion,11.4125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Nitrogen dioxide (NO2),Parts per billion,11.954167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Nitrogen dioxide (NO2),Parts per billion,0.966667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,86,Nitrogen dioxide (NO2),Parts per billion,13.177778,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,86,Nitrogen dioxide (NO2),Parts per billion,0.5875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,86,Nitrogen dioxide (NO2),Parts per billion,3.52,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Nitrogen dioxide (NO2),Parts per billion,13.625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,86,Nitrogen dioxide (NO2),Parts per billion,5.554167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,86,Nitrogen dioxide (NO2),Parts per billion,0.7125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Nitrogen dioxide (NO2),Parts per billion,0.420833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Nitrogen dioxide (NO2),Parts per billion,9.679167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,86,Nitrogen dioxide (NO2),Parts per billion,6.695833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,86,Nitrogen dioxide (NO2),Parts per billion,1.283333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Nitrogen dioxide (NO2),Parts per billion,11.325,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,86,Nitrogen dioxide (NO2),Parts per billion,7.883333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,86,Nitrogen dioxide (NO2),Parts per billion,8.475,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Nitrogen dioxide (NO2),Parts per billion,6.7875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Nitrogen dioxide (NO2),Parts per billion,10.1625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Nitrogen dioxide (NO2),Parts per billion,10.5875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,86,Nitrogen dioxide (NO2),Parts per billion,10.125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,86,Nitrogen dioxide (NO2),Parts per billion,17.933333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Nitrogen dioxide (NO2),Parts per billion,10.945833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,86,Nitrogen dioxide (NO2),Parts per billion,6.125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Nitrogen dioxide (NO2),Parts per billion,11.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Nitrogen dioxide (NO2),Parts per billion,10.6875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,86,Nitrogen dioxide (NO2),Parts per billion,2.9375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Nitrogen dioxide (NO2),Parts per billion,8.083333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Nitrogen dioxide (NO2),Parts per billion,9.261111,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,86,Nitrogen dioxide (NO2),Parts per billion,7.566667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,86,Nitrogen dioxide (NO2),Parts per billion,5.67619,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Nitrogen dioxide (NO2),Parts per billion,21.2375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,86,Nitrogen dioxide (NO2),Parts per billion,17.220833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,86,Nitrogen dioxide (NO2),Parts per billion,10.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Nitrogen dioxide (NO2),Parts per billion,13.754167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Nitrogen dioxide (NO2),Parts per billion,23.479167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,86,Nitrogen dioxide (NO2),Parts per billion,20.875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,86,Nitrogen dioxide (NO2),Parts per billion,16.070833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Nitrogen dioxide (NO2),Parts per billion,13.204167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,86,Nitrogen dioxide (NO2),Parts per billion,28.966667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Nitrogen dioxide (NO2),Parts per billion,17.954167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Nitrogen dioxide (NO2),Parts per billion,3.504167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,86,Nitrogen dioxide (NO2),Parts per billion,8.604167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,86,Nitrogen dioxide (NO2),Parts per billion,12.285,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,86,Nitrogen dioxide (NO2),Parts per billion,1.65,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,86,Nitrogen dioxide (NO2),Parts per billion,18.875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,86,Nitrogen dioxide (NO2),Parts per billion,12.370833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Nitrogen dioxide (NO2),Parts per billion,23.725,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Nitrogen dioxide (NO2),Parts per billion,0.783333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,86,Nitrogen dioxide (NO2),Parts per billion,1.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,86,Nitrogen dioxide (NO2),Parts per billion,8.4375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,86,Nitrogen dioxide (NO2),Parts per billion,7.154167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Nitrogen dioxide (NO2),Parts per billion,1.529167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Nitrogen dioxide (NO2),Parts per billion,21.495833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,86,Nitrogen dioxide (NO2),Parts per billion,9.920833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,86,Nitrogen dioxide (NO2),Parts per billion,7.0625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Nitrogen dioxide (NO2),Parts per billion,15.183333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,86,Nitrogen dioxide (NO2),Parts per billion,13.608333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Nitrogen dioxide (NO2),Parts per billion,9.425,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,86,Nitrogen dioxide (NO2),Parts per billion,13.558333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,86,Nitrogen dioxide (NO2),Parts per billion,7.420833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Nitrogen dioxide (NO2),Parts per billion,13.2375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Nitrogen dioxide (NO2),Parts per billion,6.970833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,86,Nitrogen dioxide (NO2),Parts per billion,8.479167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,86,Nitrogen dioxide (NO2),Parts per billion,12.85,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,86,Nitrogen dioxide (NO2),Parts per billion,12.733333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,86,Nitrogen dioxide (NO2),Parts per billion,20.183333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,11,Nitrogen dioxide (NO2),Parts per billion,10.729167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,11,Nitrogen dioxide (NO2),Parts per billion,21.516667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,86,Nitrogen dioxide (NO2),Parts per billion,25.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,86,Nitrogen dioxide (NO2),Parts per billion,1.266667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,11,Nitrogen dioxide (NO2),Parts per billion,1.725,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,86,Nitrogen dioxide (NO2),Parts per billion,9.858333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,11,Nitrogen dioxide (NO2),Parts per billion,26.725,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,86,Nitrogen dioxide (NO2),Parts per billion,23.1625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,11,Nitrogen dioxide (NO2),Parts per billion,2.754167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,86,Nitrogen dioxide (NO2),Parts per billion,1.066667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,86,Nitrogen dioxide (NO2),Parts per billion,6.041667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,11,Nitrogen dioxide (NO2),Parts per billion,21.9125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,11,Nitrogen dioxide (NO2),Parts per billion,21.979167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,86,Nitrogen dioxide (NO2),Parts per billion,3.229167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,86,Nitrogen dioxide (NO2),Parts per billion,18.804167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,86,Nitrogen dioxide (NO2),Parts per billion,10.125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,11,Nitrogen dioxide (NO2),Parts per billion,4.95,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,11,Nitrogen dioxide (NO2),Parts per billion,12.008333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,86,Nitrogen dioxide (NO2),Parts per billion,5.6125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,86,Nitrogen dioxide (NO2),Parts per billion,13.370833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,86,Nitrogen dioxide (NO2),Parts per billion,2.516667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,11,Nitrogen dioxide (NO2),Parts per billion,2.658333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,11,Nitrogen dioxide (NO2),Parts per billion,6.8625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,86,Nitrogen dioxide (NO2),Parts per billion,2.4875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,86,Nitrogen dioxide (NO2),Parts per billion,0.679167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,86,Nitrogen dioxide (NO2),Parts per billion,9.208333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,11,Nitrogen dioxide (NO2),Parts per billion,1.658333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-11,11,Nitrogen dioxide (NO2),Parts per billion,12.325,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-11,86,Nitrogen dioxide (NO2),Parts per billion,0.770833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-11,86,Nitrogen dioxide (NO2),Parts per billion,9.3875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-11,11,Nitrogen dioxide (NO2),Parts per billion,1.1125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-11,86,Nitrogen dioxide (NO2),Parts per billion,8.466667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-12,86,Nitrogen dioxide (NO2),Parts per billion,4.775,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-12,86,Nitrogen dioxide (NO2),Parts per billion,0.392308,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-12,11,Nitrogen dioxide (NO2),Parts per billion,13.883333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-12,86,Nitrogen dioxide (NO2),Parts per billion,5.429167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-12,11,Nitrogen dioxide (NO2),Parts per billion,3.38,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-13,11,Nitrogen dioxide (NO2),Parts per billion,12.658333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-13,86,Nitrogen dioxide (NO2),Parts per billion,15.483333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-13,11,Nitrogen dioxide (NO2),Parts per billion,6.683333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-13,86,Nitrogen dioxide (NO2),Parts per billion,7.354167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-14,11,Nitrogen dioxide (NO2),Parts per billion,5.141667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-14,11,Nitrogen dioxide (NO2),Parts per billion,16.383333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-14,86,Nitrogen dioxide (NO2),Parts per billion,16.085,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-14,86,Nitrogen dioxide (NO2),Parts per billion,11.495833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-15,11,Nitrogen dioxide (NO2),Parts per billion,8.35,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-15,86,Nitrogen dioxide (NO2),Parts per billion,21.895833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-15,86,Nitrogen dioxide (NO2),Parts per billion,4.016667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-15,11,Nitrogen dioxide (NO2),Parts per billion,21.4375,"Miami-Fort Lauderdale-West Palm Beach, FL"
