Date Local,County Code,Parameter Name,Units of Measure,Arithmetic Mean,CBSA Name
2019-01-18,11,Carbon monoxide,Parts per million,0.6695,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Carbon monoxide,Parts per million,0.308333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,86,Carbon monoxide,Parts per million,0.368182,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Carbon monoxide,Parts per million,0.314708,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,86,Carbon monoxide,Parts per million,0.375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-18,11,Carbon monoxide,Parts per million,0.679167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Carbon monoxide,Parts per million,0.392,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Carbon monoxide,Parts per million,1.15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Carbon monoxide,Parts per million,1.080958,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,86,Carbon monoxide,Parts per million,0.541667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,86,Carbon monoxide,Parts per million,0.625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-19,11,Carbon monoxide,Parts per million,0.404167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Carbon monoxide,Parts per million,0.308333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,86,Carbon monoxide,Parts per million,0.058333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Carbon monoxide,Parts per million,0.195833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Carbon monoxide,Parts per million,0.188542,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,11,Carbon monoxide,Parts per million,0.159708,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-20,86,Carbon monoxide,Parts per million,0.058333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,86,Carbon monoxide,Parts per million,0.133333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,86,Carbon monoxide,Parts per million,0.129167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Carbon monoxide,Parts per million,0.311542,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Carbon monoxide,Parts per million,0.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Carbon monoxide,Parts per million,0.184261,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-21,11,Carbon monoxide,Parts per million,0.291667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Carbon monoxide,Parts per million,0.3625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,86,Carbon monoxide,Parts per million,0.045833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Carbon monoxide,Parts per million,0.134111,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Carbon monoxide,Parts per million,0.133333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,11,Carbon monoxide,Parts per million,0.363375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-22,86,Carbon monoxide,Parts per million,0.066667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Carbon monoxide,Parts per million,0.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Carbon monoxide,Parts per million,0.39475,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,86,Carbon monoxide,Parts per million,0.045833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,86,Carbon monoxide,Parts per million,0.05,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Carbon monoxide,Parts per million,0.095833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-23,11,Carbon monoxide,Parts per million,0.3875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Carbon monoxide,Parts per million,0.116667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,86,Carbon monoxide,Parts per million,0.0625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Carbon monoxide,Parts per million,0.139042,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Carbon monoxide,Parts per million,0.295833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,11,Carbon monoxide,Parts per million,0.28,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-24,86,Carbon monoxide,Parts per million,0.079167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Carbon monoxide,Parts per million,0.175708,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,86,Carbon monoxide,Parts per million,0.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,86,Carbon monoxide,Parts per million,0.095833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Carbon monoxide,Parts per million,0.270833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Carbon monoxide,Parts per million,0.274333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-25,11,Carbon monoxide,Parts per million,0.175,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Carbon monoxide,Parts per million,0.161583,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Carbon monoxide,Parts per million,0.302375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Carbon monoxide,Parts per million,0.158333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,11,Carbon monoxide,Parts per million,0.270833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,86,Carbon monoxide,Parts per million,0.15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-26,86,Carbon monoxide,Parts per million,0.166667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Carbon monoxide,Parts per million,0.35,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,86,Carbon monoxide,Parts per million,0.0875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Carbon monoxide,Parts per million,0.342083,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Carbon monoxide,Parts per million,0.15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,86,Carbon monoxide,Parts per million,0.108333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-27,11,Carbon monoxide,Parts per million,0.148458,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,86,Carbon monoxide,Parts per million,0.108333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Carbon monoxide,Parts per million,0.170833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,86,Carbon monoxide,Parts per million,0.104167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Carbon monoxide,Parts per million,0.204625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Carbon monoxide,Parts per million,0.183333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-28,11,Carbon monoxide,Parts per million,0.171333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Carbon monoxide,Parts per million,0.1625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Carbon monoxide,Parts per million,0.166667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,86,Carbon monoxide,Parts per million,0.183333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,86,Carbon monoxide,Parts per million,0.1875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Carbon monoxide,Parts per million,0.288889,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-29,11,Carbon monoxide,Parts per million,0.309571,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Carbon monoxide,Parts per million,0.216958,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Carbon monoxide,Parts per million,0.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,86,Carbon monoxide,Parts per million,0.26087,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Carbon monoxide,Parts per million,0.481833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,86,Carbon monoxide,Parts per million,0.283333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-30,11,Carbon monoxide,Parts per million,0.508333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,86,Carbon monoxide,Parts per million,0.183333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Carbon monoxide,Parts per million,0.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Carbon monoxide,Parts per million,0.433333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Carbon monoxide,Parts per million,0.205818,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,86,Carbon monoxide,Parts per million,0.179167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-01-31,11,Carbon monoxide,Parts per million,0.451917,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Carbon monoxide,Parts per million,0.208333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Carbon monoxide,Parts per million,0.588125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,86,Carbon monoxide,Parts per million,0.175,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Carbon monoxide,Parts per million,0.570833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,86,Carbon monoxide,Parts per million,0.15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-01,11,Carbon monoxide,Parts per million,0.207458,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Carbon monoxide,Parts per million,0.708042,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Carbon monoxide,Parts per million,0.218375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Carbon monoxide,Parts per million,0.658333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,86,Carbon monoxide,Parts per million,0.108333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,11,Carbon monoxide,Parts per million,0.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-02,86,Carbon monoxide,Parts per million,0.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Carbon monoxide,Parts per million,0.595833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Carbon monoxide,Parts per million,0.329167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,86,Carbon monoxide,Parts per million,0.220833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Carbon monoxide,Parts per million,0.477458,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,86,Carbon monoxide,Parts per million,0.2125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-03,11,Carbon monoxide,Parts per million,0.288583,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,86,Carbon monoxide,Parts per million,0.175,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,86,Carbon monoxide,Parts per million,0.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Carbon monoxide,Parts per million,0.188,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Carbon monoxide,Parts per million,0.1875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Carbon monoxide,Parts per million,0.389542,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-04,11,Carbon monoxide,Parts per million,0.320833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,11,Carbon monoxide,Parts per million,0.504167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,86,Carbon monoxide,Parts per million,0.395833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,11,Carbon monoxide,Parts per million,0.5305,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,11,Carbon monoxide,Parts per million,0.254167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,11,Carbon monoxide,Parts per million,0.280708,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-05,86,Carbon monoxide,Parts per million,0.433333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,86,Carbon monoxide,Parts per million,0.433333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,11,Carbon monoxide,Parts per million,0.6815,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,11,Carbon monoxide,Parts per million,0.691667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,11,Carbon monoxide,Parts per million,0.311417,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,86,Carbon monoxide,Parts per million,0.373913,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-06,11,Carbon monoxide,Parts per million,0.325,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,11,Carbon monoxide,Parts per million,0.212864,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,11,Carbon monoxide,Parts per million,0.528667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,11,Carbon monoxide,Parts per million,0.233333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,86,Carbon monoxide,Parts per million,0.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,86,Carbon monoxide,Parts per million,0.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-07,11,Carbon monoxide,Parts per million,0.554167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,11,Carbon monoxide,Parts per million,0.5875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,11,Carbon monoxide,Parts per million,0.2305,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,86,Carbon monoxide,Parts per million,0.170833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,86,Carbon monoxide,Parts per million,0.175,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,11,Carbon monoxide,Parts per million,0.216667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-08,11,Carbon monoxide,Parts per million,0.593292,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,86,Carbon monoxide,Parts per million,0.129167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,11,Carbon monoxide,Parts per million,0.441042,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,11,Carbon monoxide,Parts per million,0.165208,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,11,Carbon monoxide,Parts per million,0.166667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,11,Carbon monoxide,Parts per million,0.479167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-09,86,Carbon monoxide,Parts per million,0.116667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,86,Carbon monoxide,Parts per million,0.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,11,Carbon monoxide,Parts per million,0.366375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,86,Carbon monoxide,Parts per million,0.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,11,Carbon monoxide,Parts per million,0.379167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,11,Carbon monoxide,Parts per million,0.104417,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-10,11,Carbon monoxide,Parts per million,0.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-11,11,Carbon monoxide,Parts per million,0.456083,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-11,11,Carbon monoxide,Parts per million,0.1125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-11,11,Carbon monoxide,Parts per million,0.441667,"Miami-Fort Lauderdale-West Palm Beach, FL"
